name;type;lat;lng;visibility;wgs84;amsl_ft;agl_ft;state;prec_hz;prec_vt;boundary;creation_date;verification_date;validity_date;data_provider;quality_factor;city
E5101-54;Eolienne;48.86;4.573612;JOUR ET NUIT;OUI;1001.0;410;VERIFIE;conforme ;inconnu;92;09/10/2017;29/06/2018;29/06/2023;DIRCAM/DIA;8;La Chaussée-sur-Marne
E5101-55;Eolienne;48.868612;4.556667;JOUR ET NUIT;OUI;925.0;410;VERIFIE;conforme ;inconnu;92;09/10/2017;29/06/2018;29/06/2023;DIRCAM/DIA;8;Francheville
E5101-56;Eolienne;48.871945;4.565;JOUR ET NUIT;OUI;978.0;410;VERIFIE;conforme ;inconnu;92;09/10/2017;29/06/2018;29/06/2023;DIRCAM/DIA;8;Francheville
E5101-57;Eolienne;48.867778;4.576945;JOUR ET NUIT;OUI;964.0;410;VERIFIE;conforme ;inconnu;92;09/10/2017;29/06/2018;29/06/2023;DIRCAM/DIA;8;Dampierre-sur-Moivre
E5101-58;Eolienne;48.876389;4.570278;JOUR ET NUIT;OUI;987.0;410;VERIFIE;conforme ;inconnu;92;09/10/2017;29/06/2018;29/06/2023;DIRCAM/DIA;8;Dampierre-sur-Moivre
E5101-59;Eolienne;48.873334;4.583889;JOUR ET NUIT;OUI;984.0;410;VERIFIE;conforme ;inconnu;92;09/10/2017;29/06/2018;29/06/2023;DIRCAM/DIA;8;Dampierre-sur-Moivre
E5101-60;Eolienne;48.879445;4.578334;JOUR ET NUIT;OUI;974.0;410;VERIFIE;conforme ;inconnu;92;09/10/2017;29/06/2018;29/06/2023;DIRCAM/DIA;8;Dampierre-sur-Moivre
E5101-61;Eolienne;48.8775;4.591389;JOUR ET NUIT;OUI;961.0;410;VERIFIE;conforme ;inconnu;92;09/10/2017;29/06/2018;29/06/2023;DIRCAM/DIA;8;Dampierre-sur-Moivre
E5101-62;Eolienne;48.882778;4.5825;JOUR ET NUIT;OUI;935.0;410;VERIFIE;conforme ;inconnu;92;09/10/2017;29/06/2018;29/06/2023;DIRCAM/DIA;8;Saint-Jean-sur-Moivre
E5101-63;Eolienne;48.850167;4.602639;JOUR ET NUIT;OUI;1037.0;410;VERIFIE;conforme ;inconnu;90;09/10/2017;29/06/2018;29/06/2023;DIRCAM/DIA;6;Saint-Amand-sur-Fion
E5101-64;Eolienne;48.846945;4.596945;JOUR ET NUIT;OUI;1027.0;410;VERIFIE;conforme ;inconnu;90;09/10/2017;29/06/2018;29/06/2023;DIRCAM/DIA;6;Saint-Amand-sur-Fion
E5101-65;Eolienne;48.844167;4.591528;JOUR ET NUIT;OUI;1063.0;492;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Saint-Amand-sur-Fion
E5101-66;Eolienne;48.848748;4.606714;JOUR ET NUIT;OUI;1073.0;410;VERIFIE;conforme ;inconnu;90;09/10/2017;29/06/2018;29/06/2023;DIRCAM/DIA;6;Saint-Amand-sur-Fion
E5101-67;Eolienne;48.846;4.600473;JOUR ET NUIT;OUI;1096.0;492;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Saint-Amand-sur-Fion
E5101-68;Eolienne;48.842639;4.594084;JOUR ET NUIT;OUI;1027.0;492;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Saint-Amand-sur-Fion
E5101-69;Eolienne;48.837289;4.572939;JOUR ET NUIT;OUI;1001.0;410;VERIFIE;conforme ;inconnu;90;09/10/2017;29/06/2018;29/06/2023;DIRCAM/DIA;6;Aulnay-l'Aître
E5101-70;Eolienne;48.834339;4.565387;JOUR ET NUIT;OUI;961.0;410;VERIFIE;conforme ;inconnu;90;09/10/2017;29/06/2018;29/06/2023;DIRCAM/DIA;6;Aulnay-l'Aître
E5101-71;Eolienne;48.832806;4.568498;JOUR ET NUIT;OUI;968.0;410;VERIFIE;conforme ;inconnu;90;09/10/2017;29/06/2018;29/06/2023;DIRCAM/DIA;6;Aulnay-l'Aître
E5101-72;Eolienne;48.831231;4.571406;JOUR ET NUIT;OUI;909.0;410;VERIFIE;conforme ;inconnu;90;09/10/2017;29/06/2018;29/06/2023;DIRCAM/DIA;8;Aulnay-l'Aître
E5101-73;Eolienne;48.8447;4.5647;JOUR ET NUIT;OUI;1004.0;492;VERIFIE;conforme ;inconnu;122;09/10/2017;01/07/2018;01/07/2023;DIRCAM/DIA;6;La Chaussée-sur-Marne
E5101-74;Eolienne;48.860914;4.563595;JOUR ET NUIT;OUI;1020.0;492;VERIFIE;conforme ;inconnu;122;09/10/2017;01/07/2018;01/07/2023;DIRCAM/DIA;6;La Chaussée-sur-Marne
E5101-75;Eolienne;48.881639;4.614398;JOUR ET NUIT;OUI;1086.0;492;VERIFIE;conforme ;inconnu;90;09/10/2017;01/07/2018;01/07/2023;DIRCAM/DIA;6;Coupéville
E5101-76;Eolienne;48.876806;4.619823;JOUR ET NUIT;OUI;1069.0;492;VERIFIE;conforme ;inconnu;90;09/10/2017;01/07/2018;01/07/2023;DIRCAM/DIA;6;Coupéville
E5101-77;Eolienne;48.870192;4.627153;JOUR ET NUIT;OUI;1096.0;492;VERIFIE;conforme ;inconnu;90;09/10/2017;01/07/2018;01/07/2023;DIRCAM/DIA;6;Coupéville
E5102-1;Eolienne;48.958542;4.793456;JOUR ET NUIT;OUI;955.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Noirlieu
E5102-2;Eolienne;48.961028;4.796584;JOUR ET NUIT;OUI;962.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Noirlieu
E5102-3;Eolienne;48.963553;4.799648;JOUR ET NUIT;OUI;958.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Épense
E5102-4;Eolienne;48.962609;4.80377;JOUR ET NUIT;OUI;945.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Épense
E5102-5;Eolienne;48.961109;4.805748;JOUR ET NUIT;OUI;955.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Épense
E5102-6;Eolienne;48.959575;4.807834;JOUR ET NUIT;OUI;955.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Épense
E5102-7;Eolienne;48.958439;4.81047;JOUR ET NUIT;OUI;958.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Épense
E5102-8;Eolienne;48.956906;4.813131;JOUR ET NUIT;OUI;955.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Épense
E5102-9;Eolienne;48.967137;4.802328;JOUR ET NUIT;OUI;926.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Épense
E5102-10;Eolienne;48.970787;4.803975;JOUR ET NUIT;OUI;942.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Dommartin-Varimont
E5102-11;Eolienne;48.973206;4.805731;JOUR ET NUIT;OUI;952.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Dommartin-Varimont
E5102-12;Eolienne;48.975495;4.807923;JOUR ET NUIT;OUI;952.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Dommartin-Varimont
E5102-13;Eolienne;48.97802;4.80942;JOUR ET NUIT;OUI;945.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Dommartin-Varimont
E5102-14;Eolienne;48.979309;4.813045;JOUR ET NUIT;OUI;962.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Dommartin-Varimont
E5102-15;Eolienne;48.981592;4.8153;JOUR ET NUIT;OUI;958.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Dommartin-Varimont
E5102-16;Eolienne;48.984778;4.818295;JOUR ET NUIT;OUI;962.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Dommartin-Varimont
E5102-17;Eolienne;48.986406;4.821817;JOUR ET NUIT;OUI;965.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Épense
E5102-18;Eolienne;48.988098;4.820575;JOUR ET NUIT;OUI;958.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Dommartin-Varimont
E5102-19;Eolienne;48.98925;4.825006;JOUR ET NUIT;OUI;955.0;240;VERIFIE;conforme ;inconnu;58;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Dommartin-Varimont
E5103-1;Eolienne;48.737189;4.000964;JOUR ET NUIT;OUI;840.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Fère-Champenoise
E5103-2;Eolienne;48.733462;4.00497;JOUR ET NUIT;OUI;870.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Fère-Champenoise
E5103-3;Eolienne;48.730548;4.007906;JOUR ET NUIT;OUI;922.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Fère-Champenoise
E5103-4;Eolienne;48.733012;3.995273;JOUR ET NUIT;OUI;853.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Fère-Champenoise
E5103-5;Eolienne;48.728645;3.998817;JOUR ET NUIT;OUI;883.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Euvy
E5103-6;Eolienne;48.725903;4.002137;JOUR ET NUIT;OUI;889.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Euvy
E5103-7;Eolienne;48.727739;3.988;JOUR ET NUIT;OUI;866.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Euvy
E5103-8;Eolienne;48.724639;3.992689;JOUR ET NUIT;OUI;850.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Euvy
E5103-9;Eolienne;48.722109;3.996542;JOUR ET NUIT;OUI;860.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Euvy
E5103-10;Eolienne;48.723203;3.980573;JOUR ET NUIT;OUI;833.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Fère-Champenoise
E5103-11;Eolienne;48.719681;3.984806;JOUR ET NUIT;OUI;817.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Euvy
E5103-12;Eolienne;48.716687;3.988723;JOUR ET NUIT;OUI;853.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Corroy
E5103-13;Eolienne;48.718728;3.972956;JOUR ET NUIT;OUI;810.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Corroy
E5103-14;Eolienne;48.71567;3.977214;JOUR ET NUIT;OUI;810.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Corroy
E5103-15;Eolienne;48.711617;3.981037;JOUR ET NUIT;OUI;807.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Corroy
E5103-16;Eolienne;48.714375;3.9655;JOUR ET NUIT;OUI;794.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Corroy
E5103-17;Eolienne;48.711064;3.969023;JOUR ET NUIT;OUI;797.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Corroy
E5103-18;Eolienne;48.707914;3.973584;JOUR ET NUIT;OUI;794.0;443;VERIFIE;conforme ;inconnu;100;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Corroy
E5104-1;Eolienne;48.836239;4.385625;JOUR ET NUIT;OUI;893.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Togny-aux-Bufs
E5104-2;Eolienne;48.833464;4.389292;JOUR ET NUIT;OUI;893.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Togny-aux-Bufs
E5104-3;Eolienne;48.827425;4.386059;JOUR ET NUIT;OUI;910.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Coupetz
E5104-4;Eolienne;48.824909;4.389712;JOUR ET NUIT;OUI;929.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Vitry-la-Ville
E5104-5;Eolienne;48.820531;4.389845;JOUR ET NUIT;OUI;939.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Faux-Vésigneul
E5104-6;Eolienne;48.816912;4.392587;JOUR ET NUIT;OUI;910.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Vitry-la-Ville
E5104-7;Eolienne;48.853481;4.350525;JOUR ET NUIT;OUI;824.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Cernon
E5104-8;Eolienne;48.851003;4.353681;JOUR ET NUIT;OUI;824.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Cernon
E5104-9;Eolienne;48.845925;4.361959;JOUR ET NUIT;OUI;847.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Cernon
E5104-10;Eolienne;48.843473;4.365225;JOUR ET NUIT;OUI;834.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Cernon
E5104-11;Eolienne;48.841014;4.368498;JOUR ET NUIT;OUI;867.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Cernon
E5104-12;Eolienne;48.835553;4.366248;JOUR ET NUIT;OUI;864.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Cernon
E5104-13;Eolienne;48.839117;4.362162;JOUR ET NUIT;OUI;854.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Cernon
E5104-14;Eolienne;48.841548;4.358917;JOUR ET NUIT;OUI;847.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Cernon
E5104-15;Eolienne;48.843984;4.355664;JOUR ET NUIT;OUI;864.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Cernon
E5104-16;Eolienne;48.849395;4.347689;JOUR ET NUIT;OUI;808.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Cernon
E5104-17;Eolienne;48.852;4.344787;JOUR ET NUIT;OUI;818.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Cernon
E5104-18;Eolienne;48.820525;4.395923;JOUR ET NUIT;OUI;890.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Vitry-la-Ville
E5104-19;Eolienne;48.817242;4.399309;JOUR ET NUIT;OUI;867.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Vitry-la-Ville
E5104-20;Eolienne;48.824664;4.400806;JOUR ET NUIT;OUI;877.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Vitry-la-Ville
E5104-21;Eolienne;48.820642;4.403423;JOUR ET NUIT;OUI;838.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Vitry-la-Ville
E5104-22;Eolienne;48.840973;4.389687;JOUR ET NUIT;OUI;893.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Mairy-sur-Marne
E5104-23;Eolienne;48.837348;4.393848;JOUR ET NUIT;OUI;841.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Togny-aux-Bufs
E5104-24;Eolienne;48.834189;4.397406;JOUR ET NUIT;OUI;860.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Togny-aux-Bufs
E5104-25;Eolienne;48.8309;4.400412;JOUR ET NUIT;OUI;870.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Togny-aux-Bufs
E5104-26;Eolienne;48.822909;4.410112;JOUR ET NUIT;OUI;805.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Vitry-la-Ville
E5104-27;Eolienne;48.841539;4.397156;JOUR ET NUIT;OUI;818.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Togny-aux-Bufs
E5104-28;Eolienne;48.832139;4.408287;JOUR ET NUIT;OUI;880.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Vitry-la-Ville
E5104-29;Eolienne;48.827939;4.413281;JOUR ET NUIT;OUI;841.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Vitry-la-Ville
E5104-30;Eolienne;48.825114;4.416612;JOUR ET NUIT;OUI;778.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Vitry-la-Ville
E5104-31;Eolienne;48.842039;4.404031;JOUR ET NUIT;OUI;788.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Togny-aux-Bufs
E5104-32;Eolienne;48.838881;4.407448;JOUR ET NUIT;OUI;821.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Togny-aux-Bufs
E5104-33;Eolienne;48.835942;4.410631;JOUR ET NUIT;OUI;874.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Togny-aux-Bufs
E5104-34;Eolienne;48.833009;4.413798;JOUR ET NUIT;OUI;874.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Vitry-la-Ville
E5104-35;Eolienne;48.842484;4.410017;JOUR ET NUIT;OUI;795.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Togny-aux-Bufs
E5104-36;Eolienne;48.839553;4.413309;JOUR ET NUIT;OUI;821.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Togny-aux-Bufs
E5104-37;Eolienne;48.836714;4.416492;JOUR ET NUIT;OUI;847.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Togny-aux-Bufs
E5104-38;Eolienne;48.829287;4.418414;JOUR ET NUIT;OUI;828.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Vitry-la-Ville
E5104-39;Eolienne;48.833931;4.419614;JOUR ET NUIT;OUI;880.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Vitry-la-Ville
E5104-40;Eolienne;48.83825;4.400473;JOUR ET NUIT;OUI;847.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Togny-aux-Bufs
E5104-41;Eolienne;48.835556;4.404862;JOUR ET NUIT;OUI;854.0;411;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Togny-aux-Bufs
E5104-42;Eolienne;48.857281;4.355456;JOUR ET NUIT;OUI;801.0;414;VERIFIE;conforme ;inconnu;92;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Cernon
E5104-43;Eolienne;48.85465;4.35845;JOUR ET NUIT;OUI;795.0;414;VERIFIE;conforme ;inconnu;92;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Cernon
E5104-44;Eolienne;48.851495;4.364725;JOUR ET NUIT;OUI;847.0;414;VERIFIE;conforme ;inconnu;92;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Cernon
E5104-45;Eolienne;48.84927;4.367731;JOUR ET NUIT;OUI;837.0;414;VERIFIE;conforme ;inconnu;92;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Cernon
E5104-46;Eolienne;48.846353;4.371573;JOUR ET NUIT;OUI;811.0;414;VERIFIE;conforme ;inconnu;92;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Cernon
E5104-47;Eolienne;48.844164;4.376195;JOUR ET NUIT;OUI;847.0;414;VERIFIE;conforme ;inconnu;92;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Cernon
E5104-48;Eolienne;48.839237;4.371442;JOUR ET NUIT;OUI;877.0;414;VERIFIE;conforme ;inconnu;92;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Cernon
E5105-1;Eolienne;48.76095;4.420475;JOUR ET NUIT;OUI;919.0;404;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Coole
E5105-2;Eolienne;48.757542;4.420859;JOUR ET NUIT;OUI;919.0;404;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Coole
E5105-3;Eolienne;48.75402;4.420639;JOUR ET NUIT;OUI;965.0;404;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Coole
E5105-4;Eolienne;48.750556;4.41932;JOUR ET NUIT;OUI;1034.0;404;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Coole
E5105-5;Eolienne;48.7472;4.417737;JOUR ET NUIT;OUI;1021.0;404;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Coole
E5105-6;Eolienne;48.743992;4.415367;JOUR ET NUIT;OUI;1014.0;404;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;8;Coole
E5105-7;Eolienne;48.760923;4.426362;JOUR ET NUIT;OUI;1001.0;456;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Coole
E5105-8;Eolienne;48.759734;4.432617;JOUR ET NUIT;OUI;955.0;456;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Coole
E5105-9;Eolienne;48.756059;4.433337;JOUR ET NUIT;OUI;1004.0;456;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Coole
E5105-10;Eolienne;48.752439;4.434162;JOUR ET NUIT;OUI;971.0;456;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Coole
E5105-11;Eolienne;48.751798;4.426045;JOUR ET NUIT;OUI;1043.0;456;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Coole
E5105-12;Eolienne;48.74897;4.433525;JOUR ET NUIT;OUI;965.0;456;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Coole
E5105-13;Eolienne;48.745617;4.431823;JOUR ET NUIT;OUI;987.0;456;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Coole
E5105-14;Eolienne;48.745178;4.42292;JOUR ET NUIT;OUI;1024.0;456;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Coole
E5105-15;Eolienne;48.752856;4.460673;JOUR ET NUIT;OUI;991.0;456;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Maisons-en-Champagne
E5105-16;Eolienne;48.755459;4.464792;JOUR ET NUIT;OUI;987.0;456;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Maisons-en-Champagne
E5105-17;Eolienne;48.76477;4.470131;JOUR ET NUIT;OUI;987.0;456;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Pringy
E5105-18;Eolienne;48.770775;4.473659;JOUR ET NUIT;OUI;994.0;456;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Pringy
E5105-19;Eolienne;48.775064;4.474037;JOUR ET NUIT;OUI;961.0;456;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Pringy
E5105-20;Eolienne;48.778495;4.478112;JOUR ET NUIT;OUI;981.0;456;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Pringy
E5105-21;Eolienne;48.783087;4.479728;JOUR ET NUIT;OUI;948.0;456;VERIFIE;conforme ;inconnu;90;09/10/2017;29/04/2018;29/04/2023;DIRCAM/DIA;6;Pringy
E5105-22;Eolienne;48.764192;4.430875;JOUR ET NUIT;OUI;1011.0;489;NON VERIFIE;inconnu;inconnu;114;08/11/2019;08/11/2019;08/11/2024;DIRCAM/DIA;2;Pringy
E5105-23;Eolienne;48.767542;4.438273;JOUR ET NUIT;OUI;971.0;489;NON VERIFIE;inconnu;inconnu;114;08/11/2019;08/11/2019;08/11/2024;DIRCAM/DIA;2;Pringy
E5105-24;Eolienne;48.764673;4.4404;JOUR ET NUIT;OUI;906.0;489;NON VERIFIE;inconnu;inconnu;114;08/11/2019;08/11/2019;08/11/2024;DIRCAM/DIA;2;Pringy
